time,dist
2623.2,26.1
2647.4,26.1
2671.7,20.4
2696,20.4
2720.3,4.9
2744.6,4.9
2768.9,12.1
2793.2,12.1
2817.5,22.7
2841.7,22.7
2866,4.3
2890.3,4.3
2914.6,10.1
2938.9,10.1
2963.2,12.9
2987.5,12.9
3011.8,11.7
3036.1,11.7
3060.3,22.9
3084.6,22.9
3108.9,38.6
3133.2,38.6
3157.5,28.9
3181.8,28.9
3206.1,55
3230.4,55
3254.6,59.8
3278.9,59.8
3303.2,35.5
3327.5,35.5
3351.8,23.9
3376.1,23.9
3400.4,4.8
3424.7,4.8
3449,6.2
3473.2,6.2
3497.5,30
3521.8,30
3546.1,46.5
3570.4,46.5
3594.7,5.6
3619,5.6
3643.3,14.1
3667.6,14.1
3691.8,16.4
3716.1,16.4
3740.4,18.1
3764.7,18.1
3789,34
3813.3,34
3837.6,21.4
3861.9,21.4
3886.1,29.1
3910.4,29.1
3934.7,65.3
3959,65.3
3983.3,62.1
4007.6,62.1
4031.9,27
4056.2,27
4080.5,22.1
4104.7,22.1
4129,1.5
4153.3,1.5
4177.6,13.4
4201.9,13.4
4226.2,9.7
4250.5,9.7
4274.8,19.9
4299.1,19.9
4323.3,3.3
4347.6,3.3
4371.9,16.2
4396.2,16.2
4420.5,11.7
4444.8,11.7
4469.1,28.8
4493.4,28.8
4517.6,210.6
4541.9,210.6
4566.2,161.6
4590.5,161.6
4614.8,275.2
4639.1,275.2
4663.4,273.2
4687.7,273.2
4712,390.6
4736.2,390.6
4760.5,414.3
4784.8,414.3
4809.1,169.3
4833.4,169.3
4857.7,53.8
4882,53.8
4906.3,73.4
4930.6,73.4
4954.8,160.6
4979.1,160.6
5003.4,183.2
5027.7,183.2
5052,164.9
5076.3,164.9
5100.6,171.1
5124.9,171.1
5149.1,114.9
5173.4,114.9
5197.7,59.8
5222,59.8
5246.3,48.7
5270.6,48.7
5294.9,25.8
5319.2,25.8
5343.5,33.2
5367.7,33.2
5392,77.2
5416.3,77.2
5440.6,56.5
5464.9,56.5
5489.2,34
5513.5,34
5537.8,20.3
5562.1,20.3
5586.3,11.3
5610.6,11.3
5634.9,26.9
5659.2,26.9
5683.5,13.3
5707.8,13.3
5732.1,15.7
5756.4,15.7
5780.6,6
5804.9,6
5829.2,10.1
5853.5,10.1
5877.8,11.7
5902.1,11.7
5926.4,50.9
5950.7,50.9
5975,313.6
5999.2,313.6
6023.5,408.5
6047.8,408.5
6072.1,771.6
6096.4,771.6
6120.7,658.3
6145,658.3
6169.3,1299.4
6193.6,1299.4
6217.8,603.8
6242.1,603.8
6266.4,1118
6290.7,1118
6315,733.9
6339.3,733.9
6363.6,953
6387.9,953
6412.1,914.5
6436.4,914.5
6460.7,1036.8
6485,1036.8
6509.3,615.1
6533.6,615.1
6557.9,290.1
6582.2,290.1
6606.5,300.6
6630.7,300.6
6655,266.7
6679.3,266.7
6703.6,231.3
6727.9,231.3
6752.2,121.2
6776.5,121.2
6800.8,167.6
6825,167.6
6849.3,264.1
6873.6,264.1
6897.9,261.1
6922.2,261.1
6946.5,208.3
6970.8,208.3
6995.1,193
7019.4,193
7043.6,64.9
7067.9,64.9
7092.2,31.7
7116.5,31.7
7140.8,3.2
7165.1,3.2
7189.4,25.1
7213.7,25.1
7238,2.4
7262.2,2.4
7286.5,12
7310.8,12
7335.1,13
7359.4,13
7383.7,25.1
7408,25.1
7432.3,22.3
7456.5,22.3
7480.8,20.9
7505.1,20.9
7529.4,48.4
7553.7,48.4
7578,67.5
7602.3,67.5
7626.6,98.3
7650.9,98.3
7675.1,33.3
7699.4,33.3
7723.7,37.2
7748,37.2
7772.3,33.9
7796.6,33.9
7820.9,5
7845.2,5
7869.5,21.1
7893.7,21.1
7918,3.5
7942.3,3.5
7966.6,12.6
7990.9,12.6
8015.2,14.6
8039.5,14.6
8063.8,1.8
8088,1.8
8112.3,21.9
8136.6,21.9
8160.9,17.9
8185.2,17.9
8209.5,14.3
8233.8,14.3
8258.1,48
8282.4,48
8306.6,34.9
8330.9,34.9
8355.2,76
8379.5,76
8403.8,124.3
8428.1,124.3
8452.4,148.7
8476.7,148.7
8501,125.9
8525.2,125.9
8549.5,228.3
8573.8,228.3
8598.1,253.3
8622.4,253.3
8646.7,222.5
8671,222.5
8695.3,244.6
8719.5,244.6
8743.8,134.8
8768.1,134.8
8792.4,225.1
8816.7,225.1
8841,144.3
8865.3,144.3
8889.6,24.7
8913.9,24.7
8938.1,48.5
8962.4,48.5
8986.7,65
9011,65
9035.3,47.7
9059.6,47.7
9083.9,44.2
9108.2,44.2
9132.5,21.4
9156.7,21.4
9181,11.6
9205.3,11.6
9229.6,3.7
9253.9,3.7
9278.2,27.3
9302.5,27.3
9326.8,24.5
9351,24.5
9375.3,9.4
9399.6,9.4
9423.9,8.6
9448.2,8.6
9472.5,13.6
9496.8,13.6
9521.1,13.8
9545.4,13.8
9569.6,9.5
9593.9,9.5
9618.2,8.1
9642.5,8.1
9666.8,38.2
9691.1,38.2
9715.4,49.7
9739.7,49.7
9763.9,58.5
9788.2,58.5
9812.5,23.3
9836.8,23.3
9861.1,22.2
9885.4,22.2
9909.7,179.3
9934,179.3
9958.3,195.7
9982.5,195.7
10006.8,236.6
10031.1,236.6
10055.4,161.4
10079.7,161.4
10104,142.3
10128.3,142.3
10152.6,43.5
10176.9,43.5
10201.1,55.1
10225.4,55.1
10249.7,75.7
10274,75.7
10298.3,30.9
10322.6,30.9
10346.9,30.3
10371.2,30.3
10395.4,21.8
10419.7,21.8
10444,31.8
10468.3,31.8
10492.6,23.4
10516.9,23.4
10541.2,37.2
10565.5,37.2
10589.8,15
10614,15
10638.3,1.8
10662.6,1.8
10686.9,11.9
10711.2,11.9
10735.5,21.5
10759.8,21.5
10784.1,23.8
10808.4,23.8
10832.6,18.4
10856.9,18.4
10881.2,6.3
10905.5,6.3
10929.8,14.9
10954.1,14.9
10978.4,14.9
11002.7,14.9
11026.9,19.6
11051.2,19.6
11075.5,23.2
11099.8,23.2
11124.1,37.6
11148.4,37.6
11172.7,68.7
11197,68.7
11221.3,54.7
11245.5,54.7
11269.8,23.9
11294.1,23.9
11318.4,18.4
11342.7,18.4
11367,11.6
11391.3,11.6
11415.6,13
11439.9,13
11464.1,23.7
11488.4,23.7
11512.7,20.4
11537,20.4
11561.3,14.8
11585.6,14.8
11609.9,10.2
11634.2,10.2
11658.4,14
11682.7,14
11707,12.2
11731.3,12.2
11755.6,17.7
11779.9,17.7
11804.2,26.2
11828.5,26.2
11852.8,42.9
11877,42.9
11901.3,35.7
11925.6,35.7
11949.9,31.8
11974.2,31.8
11998.5,21.7
12022.8,21.7
12047.1,12
12071.4,12
12095.6,12
12119.9,12
12144.2,14
12168.5,14
12192.8,20.4
12217.1,20.4
12241.4,17.3
12265.7,17.3
12289.9,17.9
12314.2,17.9
12338.5,14.4
12362.8,14.4
12387.1,20.2
12411.4,20.2
12435.7,22.2
12460,22.2
12484.3,8
12508.5,8
12532.8,23.6
12557.1,23.6
12581.4,39
12605.7,39
12630,58.3
12654.3,58.3
12678.6,25.4
12702.8,25.4
12727.1,22.2
12751.4,22.2
12775.7,3.7
12800,3.7
12824.3,55.8
12848.6,55.8
12872.9,448.2
12897.2,448.2
12921.4,501.9
12945.7,501.9
12970,550.6
12994.3,550.6
13018.6,755.1
13042.9,755.1
13067.2,519.8
13091.5,519.8
13115.8,549
13140,549
13164.3,474
13188.6,474
13212.9,473.1
13237.2,473.1
13261.5,521.2
13285.8,521.2
13310.1,367.7
13334.3,367.7
13358.6,254.5
13382.9,254.5
13407.2,353.9
13431.5,353.9
13455.8,496
13480.1,496
13504.4,457.2
13528.7,457.2
13552.9,248.1
13577.2,248.1
13601.5,169.8
13625.8,169.8
13650.1,180.7
13674.4,180.7
13698.7,164
13723,164
13747.3,92
13771.5,92
13795.8,130
13820.1,130
13844.4,50.8
13868.7,50.8
13893,7.6
13917.3,7.6
13941.6,15.5
13965.8,15.5
13990.1,32.4
14014.4,32.4
14038.7,31.6
14063,31.6
14087.3,42.2
14111.6,42.2
14135.9,45
14160.2,45
14184.4,26.8
14208.7,26.8
14233,8.9
14257.3,8.9
14281.6,22.4
14305.9,22.4
14330.2,87.1
14354.5,87.1
14378.8,207.7
14403,207.7
14427.3,447.7
14451.6,447.7
14475.9,608.3
14500.2,608.3
14524.5,450.6
14548.8,450.6
14573.1,299.8
14597.3,299.8
14621.6,238.5
14645.9,238.5
14670.2,297.2
14694.5,297.2
14718.8,271.6
14743.1,271.6
14767.4,246.9
