time,dist
519.7,1708.3
520.2,1733.5
520.8,2782.7
521.4,2807.7
522,796.2
522.5,801.6
523.1,1184.9
523.7,1189.5
524.3,1385.1
524.9,1391.1
525.4,756.3
526,761.5
526.6,348.6
527.2,355.6
527.7,342.6
528.3,346.6
528.9,557.6
529.5,561.9
530,373.1
530.6,379.6
531.2,152.2
531.8,150
532.3,821.6
532.9,824.9
533.5,3860.4
534.1,3892.9
534.6,2744.2
535.2,2772.5
535.8,1714.5
536.4,1721
537,3783.7
537.5,3788.7
538.1,7460.7
538.7,7502.9
539.3,2190.7
539.8,2212.2
540.4,1860.9
541,1867.7
541.6,1959.6
542.1,1980.2
542.7,1321.4
543.3,1330.2
543.9,1699.7
544.4,1706.5
545,810.2
545.6,815.8
546.2,843.7
546.7,852.1
547.3,282.9
547.9,288.3
548.5,864
549.1,872.3
549.6,2104.8
550.2,2117.7
550.8,2532.7
551.4,2544
551.9,3715.7
552.5,3738.2
553.1,3704.5
553.7,3721.8
554.2,2462.2
554.8,2471.5
555.4,2853.3
556,2862.4
556.5,3834.5
557.1,3848.7
557.7,2541.1
558.3,2545.4
558.8,2831
559.4,2842.8
560,2803
560.6,2814
561.1,2521.6
561.7,2526.4
562.3,2410.2
562.9,2418
563.5,2576.9
564,2586.4
564.6,2374.7
565.2,2384.5
565.8,2804.9
566.3,2815.5
566.9,3678.1
567.5,3696
568.1,2551.8
568.6,2561.1
569.2,3413.1
569.8,3427.1
570.4,4390.4
570.9,4404
571.5,2923.4
572.1,2935.2
572.7,3724.4
573.2,3741.3
573.8,5150.6
574.4,5166.5
575,3265.2
575.6,3278
576.1,3563.5
576.7,3580.2
577.3,3785.3
577.9,3797.8
578.4,3505.7
579,3515.1
579.6,3597.4
580.2,3605.3
580.7,3195.1
581.3,3200
581.9,2707.6
582.5,2716.5
583,2865.3
583.6,2872.4
584.2,2377.9
584.8,2386.1
585.3,3749.2
585.9,3757
586.5,3545.5
587.1,3554.4
587.7,3986.4
588.2,3993.8
588.8,2972.1
589.4,2980.1
590,2970.4
590.5,2974.6
591.1,2687.2
591.7,2691.6
592.3,3359.1
592.8,3371.6
593.4,255.3
594,256.2
594.6,1783.9
595.1,1785.2
595.7,564.6
596.3,567.2
596.9,245
597.4,245
598,168.7
598.6,173.3
599.2,131.5
599.8,133
600.3,39.8
600.9,40.9
601.5,41.1
602.1,40.2
602.6,190.7
603.2,187.6
603.8,264.7
604.4,264.4
604.9,222.3
605.5,221.9
606.1,221.3
606.7,220.9
607.2,209.1
607.8,210.3
608.4,653
609,656.1
609.5,155.3
610.1,158.9
610.7,246.2
611.3,249.9
611.8,92.9
612.4,92.7
613,237.5
613.6,237.7
614.2,150.4
614.7,150
615.3,41.2
615.9,40.6
616.5,240.7
617,239.4
617.6,125.5
618.2,126.3
618.8,489.2
619.3,494.2
619.9,34.6
620.5,35.3
621.1,85.9
621.6,85.2
622.2,55.8
622.8,57.7
623.4,568.5
623.9,572.6
624.5,692.2
625.1,696.4
625.7,881.9
626.3,885.7
626.8,2490.6
627.4,2502.4
628,4211.9
628.6,4227.7
629.1,2230.5
629.7,2239.4
630.3,4977.4
630.9,4993.8
631.4,4448.6
632,4466.4
632.6,5049
633.2,5072.9
633.7,3219.9
634.3,3234.9
634.9,1370.5
635.5,1374.3
636,1078.4
636.6,1083
637.2,1742.9
637.8,1748.9
638.4,3076.2
638.9,3092.6
639.5,3766.4
640.1,3786.9
640.7,5069.3
641.2,5092.8
641.8,2859.5
642.4,2873.5
643,3445.5
643.5,3457.7
644.1,2958.5
644.7,2969
645.3,2364.3
645.8,2375.4
646.4,1705.7
647,1712.6
647.6,1710.9
648.1,1720.6
648.7,2134.3
649.3,2498.4
649.9,2098.9
650.4,2110.8
651,1366
651.6,1373
652.2,1108.5
652.8,1113.8
653.3,436.5
653.9,438.6
654.5,853.9
655.1,858
655.6,1088.1
656.2,1094.6
656.8,2750.3
657.4,2766.3
657.9,1940.7
658.5,1952
659.1,2687.9
659.7,2698.4
660.2,2015.8
660.8,2022.1
661.4,2341.9
662,2355
662.5,2751.2
663.1,2769.3
663.7,3010.2
664.3,3023.3
664.9,1926
665.4,1935.7
666,2364.2
666.6,2371.7
667.2,2163.7
667.7,2169.2
668.3,2175.8
668.9,2185.8
669.5,2011.3
670,2018.8
670.6,1979.5
671.2,1991.4
671.8,1906.2
672.3,1913.8
672.9,2442.4
673.5,2454.1
674.1,2186.9
674.6,2195.7
675.2,2249.4
675.8,2260.9
676.4,2221.4
677,2234.9
677.5,2240.3
678.1,2254.4
678.7,2646.4
679.3,2658.8
679.8,2786.9
680.4,2802.8
681,2840.8
681.6,2861.9
682.1,2527
682.7,2540.8
683.3,3100.4
683.9,3110.4
684.4,2971.7
685,2991.5
685.6,3093.5
686.2,3108.6
686.7,2240.3
687.3,2247.7
687.9,2740.4
688.5,2751.2
689.1,2152.2
689.6,2161.9
690.2,2265.7
690.8,2277.7
691.4,2177.2
691.9,2186.2
692.5,2297.2
693.1,2310.3
693.7,2117.6
694.2,2127.6
694.8,1611.9
695.4,1621.4
696,1686.3
696.5,1695.4
697.1,1874.6
697.7,1884.7
698.3,983.4
698.8,992.2
699.4,776.1
700,783
700.6,526.6
701.1,530.9
701.7,1070.5
702.3,1077.4
702.9,194.7
703.5,196.1
704,1911.9
704.6,1921.2
705.2,453.5
705.8,461.2
706.3,582
706.9,588.2
707.5,1303.4
708.1,1309.5
708.6,1586.3
709.2,1597.6
709.8,1196.7
710.4,1202.7
710.9,2715.8
711.5,2727.2
712.1,2037
712.7,2047.9
713.2,1883.8
713.8,1893.7
714.4,2154.1
715,2162.6
715.6,2413.2
716.1,2425.6
716.7,2229.3
717.3,2242.3
717.9,2328.8
718.4,2341.7
719,2017.5
719.6,2027.5
720.2,1623.4
720.7,1628.8
721.3,1822.6
721.9,1833.7
722.5,1377.7
723,1384.8
723.6,1979.5
724.2,1991.2
724.8,1086.3
725.3,1091.1
725.9,1337.8
726.5,1343.7
727.1,1262.6
727.7,1267.8
728.2,1793.9
728.8,1801.8
729.4,2821.8
730,2836.6
730.5,3971
731.1,3983.8
731.7,3076.4
732.3,3082.9
732.8,4525.6
733.4,4540.5
734,1938
734.6,1945.9
735.1,17.1
735.7,17.7
736.3,393.5
736.9,396
737.4,202.6
738,201.2
738.6,40.5
739.2,41.9
739.8,174.4
740.3,174.3
740.9,1341.5
741.5,1341.3
742.1,1409.5
742.6,1401.3
743.2,533.4
743.8,540.1
744.4,43.8
744.9,41.6
745.5,167
746.1,166.4
746.7,102.6
747.2,102.3
747.8,3250.1
748.4,3254.2
749,3925.6
749.5,3935.2
750.1,2771.2
750.7,2782.5
751.3,2830.1
751.8,2844.8
752.4,2560.4
753,2576.9
753.6,2692.4
754.2,2703
754.7,5102.8
755.3,5166.2
755.9,2847.2
756.5,2869.7
757,2233.5
757.6,2243
758.2,2327.9
758.8,2329.1
759.3,1477.4
759.9,1477.3
760.5,2873.2
761.1,2887.2
761.6,1429.4
762.2,1432.8
762.8,1761.6
763.4,1770.6
763.9,1053.5
764.5,1063.2
765.1,601.9
765.7,610.8
766.3,565.1
766.8,570.5
767.4,1044.4
768,1052.4
768.6,796.3
769.1,803
769.7,531
770.3,536.2
770.9,629
771.4,631.9
772,1212
772.6,1223.5
773.2,591.5
773.7,599.4
774.3,1854.7
774.9,1863.8
775.5,847
776,855.7
776.6,1892
777.2,1906.8
777.8,467.7
778.4,470.7
778.9,2106.3
779.5,2119.9
780.1,1113.5
780.7,1118.8
781.2,1322
781.8,1330.1
782.4,1381.5
783,1387.4
783.5,1904.5
784.1,1917.7
784.7,909.2
785.3,915.6
785.8,2776.2
786.4,2782.5
787,1274
787.6,1280.5
788.1,1376.9
788.7,1383.9
789.3,1442.1
789.9,1443.9
790.4,683.4
791,684.4
791.6,1287.6
792.2,1295.9
792.8,502.1
793.3,507.5
793.9,955.5
794.5,963.9
795.1,1066.3
795.6,1074.4
796.2,884.4
796.8,890.3
797.4,1271.6
797.9,1278
798.5,2054.2
799.1,2061.7
799.7,3280.3
800.2,3293.6
800.8,3605.3
801.4,3624
802,5002.5
802.5,5025.8
803.1,2470.4
803.7,2483.4
804.3,2813.6
804.9,2829.1
805.4,4249.3
806,4268.6
806.6,4051.1
807.2,4064.6
807.7,2534.5
808.3,2549.3
808.9,3302.7
809.5,3323.5
810,3239.4
810.6,3254.2
811.2,2266.7
811.8,2276.8
812.3,1898.8
812.9,1912.2
813.5,3123.6
814.1,3140.8
814.6,1724.8
815.2,1732.1
815.8,1451.1
816.4,1457.8
817,629.3
817.5,631.5
818.1,1304.9
818.7,1312.9
819.3,1229.7
819.8,1237.2
820.4,1354.8
821,1368.1
821.6,1694.5
822.1,1702.3
822.7,1250.6
823.3,1255.9
823.9,1240.3
824.4,1247.8
825,111.7
825.6,114.6
826.2,1008.4
826.7,1016.7
827.3,319
827.9,324.5
828.5,289.2
829.1,291.6
829.6,1095.9
830.2,1099.9
830.8,752.2
831.4,754.9
831.9,651.8
832.5,655.3
833.1,1119
833.7,1125.4
834.2,330.8
834.8,334.7
835.4,1185.9
836,1190.9
836.5,453.6
837.1,455.8
837.7,702.3
838.3,705
838.8,1025.7
839.4,1029
840,1258.5
840.6,1262.6
841.1,2662.2
841.7,2675.2
842.3,1686.3
842.9,1692.7
843.5,1935.2
844,1942.3
844.6,2058.8
845.2,2066.3
845.8,2383.9
846.3,2392.6
846.9,2215.8
847.5,2221.3
848.1,2182.6
848.6,2188.6
849.2,1628.8
849.8,1637.5
850.4,1881.2
850.9,1892.8
851.5,1478
852.1,1487.1
852.7,927.9
853.2,935.2
853.8,1321.6
854.4,1329
855,1775.2
855.6,1783.6
856.1,2209.1
856.7,2224.3
857.3,1808.1
857.9,1818
858.4,1380
859,1385.2
859.6,1446.2
860.2,1452.6
860.7,2087.3
861.3,2092.4
861.9,1761.1
862.5,1768.3
863,1907.7
863.6,1914.9
864.2,1603.9
864.8,1610.7
865.3,1593.8
865.9,1598.2
866.5,1649.4
867.1,1655.8
867.7,1286.6
868.2,1291.2
868.8,1748.9
869.4,1753.8
870,1608.9
870.5,1614.9
871.1,1987.9
871.7,1992.6
872.3,2117.5
872.8,2125.1
873.4,1411.9
874,1414.3
874.6,1729.2
875.1,1736
875.7,983
876.3,987.4
876.9,977.8
877.4,985.9
878,1716.6
878.6,1724.9
879.2,1123.5
879.7,1128.2
880.3,1679.3
880.9,1683.4
881.5,1804.5
882.1,1809.1
882.6,1526.3
883.2,1531.1
883.8,2497.9
884.4,2509.5
884.9,1890.2
885.5,1893.7
886.1,2442.2
886.7,2452.4
887.2,2359.9
887.8,2366.5
888.4,2838.8
889,2841.7
889.5,2806.7
890.1,2810.9
890.7,2387.4
891.3,2392.4
891.8,1885
892.4,1890.8
893,3070.9
893.6,3080.2
894.2,2425.5
894.7,2433.4
895.3,1093.1
895.9,1099.8
896.5,1976.6
897,1983.1
897.6,1705.9
898.2,1714
898.8,1373.8
899.3,1378.8
899.9,1837.1
900.5,1841.2
901.1,2364.9
901.6,2371.7
902.2,3028.6
902.8,3039.8
903.4,2163.4
903.9,2174.4
904.5,2059.7
905.1,2069.5
905.7,3048.7
906.3,3055.5
906.8,2166.5
907.4,2169
908,2200.2
908.6,2205.6
909.1,1715.1
909.7,1720.8
910.3,2298.5
910.9,2308.1
911.4,1940.2
912,1948.7
912.6,1526.7
913.2,1533.4
913.7,1434.1
914.3,1436.8
914.9,1233.6
915.5,1515.7
916,1499.6
916.6,1503.4
917.2,690
917.8,695.9
918.4,66.3
918.9,64.8
919.5,281.2
920.1,279.6
920.7,260.8
921.2,262.2
921.8,231.7
922.4,230.4
923,199.4
923.5,199.3
924.1,298.5
924.7,297.6
925.3,252.4
925.8,251.8
926.4,192.9
927,193.2
927.6,1317.4
928.1,1326.4
928.7,1190.4
929.3,1197.1
929.9,2384.4
930.4,2393.9
931,1784.7
931.6,1791.1
932.2,2503.8
932.8,2511.2
933.3,1488.3
933.9,1489.4
934.5,1078.2
935.1,1082.2
935.6,2193.9
936.2,2202.5
936.8,1582.8
937.4,1588.3
937.9,2247.5
938.5,2254
939.1,3605.3
939.7,3620.5
940.2,5047.5
940.8,5084.6
941.4,4810.1
942,4826.6
942.5,2988.5
943.1,3005.1
943.7,4589.2
944.3,4603.7
944.9,4248.6
945.4,4265.8
946,2995.2
946.6,3010.5
947.2,3018.8
947.7,3027.8
948.3,4059.5
948.9,4080.5
949.5,5716.6
950,5735.6
950.6,5742.7
951.2,5762
951.8,5858
952.3,5879.9
952.9,4541
953.5,4555.2
954.1,3159
954.6,3167.1
955.2,2080.4
955.8,2084.2
956.4,887.7
957,891.5
957.5,680.8
958.1,682.2
958.7,1333.9
959.3,1338.7
959.8,826.4
960.4,827.7
961,883.7
961.6,886.9
962.1,588.5
962.7,590.3
963.3,818.4
963.9,818.1
964.4,368.1
965,369.4
965.6,92.8
966.2,92.5
966.7,1478.9
967.3,1485.8
967.9,3276.6
968.5,3287.2
969,2514.9
969.6,2527
970.2,2430.2
970.8,2431.7
971.4,2837.5
971.9,2853.1
0,740.3
0.7,743.2
1.3,2406.1
2,2409.4
2.7,3148
3.4,3153.3
4,2532.8
4.7,2542.5
5.4,759
6.1,762.3
6.7,736.7
7.4,737.8
8.1,974.6
8.7,979.9
9.4,729.8
10.1,732.8
10.8,980.5
11.4,981.4
12.1,649.9
12.8,653.5
13.4,522.4
14.1,523.2
14.8,415.2
15.5,416.9
16.1,906.2
