time,dist
40.8,7.9
40.9,15.6
41,15.6
41.1,8.3
41.2,8.3
41.3,0.6
41.4,0.6
41.5,17.8
41.6,17.8
41.7,7.4
41.8,7.4
41.9,2.1
42,2.1
42.1,2.1
42.2,2.1
42.3,2.5
42.4,2.5
42.5,5.8
42.6,5.8
42.7,3.9
42.8,3.9
42.9,19.7
43,19.7
43.1,29.3
43.1,29.3
43.2,36.5
43.3,36.5
43.4,39.3
43.5,39.3
43.6,26.4
43.7,26.4
43.8,3.6
43.9,3.6
44,11.6
44.1,11.6
44.2,0.9
44.3,0.9
44.4,15.3
44.5,15.3
44.6,4.5
44.7,4.5
44.8,3.8
44.9,3.8
45,0.6
45.1,0.6
45.2,2.9
45.3,2.9
45.4,5.2
45.5,5.2
45.6,21.7
45.6,21.7
45.7,16.3
45.8,16.3
45.9,27.8
46,27.8
46.1,57.3
46.2,57.3
46.3,48.8
46.4,48.8
46.5,27.4
46.6,27.4
46.7,2
46.8,2
46.9,13.1
47,13.1
47.1,3.8
47.2,3.8
47.3,13
47.4,13
47.5,8.7
47.6,8.7
47.7,3
47.8,3
47.9,5.6
48,5.6
48,0.7
48.1,0.7
48.2,5
48.3,5
48.4,25.7
48.5,25.7
48.6,11.5
48.7,11.5
48.8,19.2
48.9,19.2
49,25.8
49.1,25.8
49.2,41.8
49.3,41.8
49.4,10.8
49.5,10.8
49.6,6.8
49.7,6.8
49.8,5.6
49.9,5.6
50,5.4
50.1,5.4
50.2,1.5
50.3,1.5
50.4,8.7
50.5,8.7
50.5,8.3
50.6,8.3
50.7,8
50.8,8
50.9,5.3
51,5.3
51.1,3.8
51.2,3.8
51.3,23.4
51.4,23.4
51.5,6.3
51.6,6.3
51.7,1.1
51.8,1.1
51.9,20
52,20
52.1,43
52.2,43
52.3,33.7
52.4,33.7
52.5,13.4
52.6,13.4
52.7,5.9
52.8,5.9
52.9,11.1
53,11.1
53,14.5
53.1,14.5
53.2,9.3
53.3,9.3
53.4,7.8
53.5,7.8
53.6,8
53.7,8
53.8,15.3
53.9,15.3
54,1.8
54.1,1.8
54.2,6.2
54.3,6.2
54.4,8.5
54.5,8.5
54.6,24.4
54.7,24.4
54.8,17.9
54.9,17.9
55,41
55.1,41
55.2,50.9
55.3,50.9
55.4,13.5
55.4,13.5
55.5,2.7
55.6,2.7
55.7,12.1
55.8,12.1
55.9,1.8
56,1.8
56.1,26.4
56.2,26.4
56.3,12.9
56.4,12.9
56.5,4.1
56.6,4.1
56.7,2.2
56.8,2.2
56.9,2.7
57,2.7
57.1,2.8
57.2,2.8
57.3,6.8
57.4,6.8
57.5,0.9
57.6,0.9
57.7,11.9
57.8,11.9
57.9,51.7
57.9,51.7
58,40.7
58.1,40.7
58.2,18
58.3,18
58.4,8.5
58.5,8.5
58.6,16.8
58.7,16.8
58.8,7.1
58.9,7.1
59,10.4
59.1,10.4
59.2,17.4
59.3,17.4
59.4,10.9
59.5,10.9
59.6,1.8
59.7,1.8
59.8,1.4
59.9,1.4
60,4.1
60.1,4.1
60.2,10.9
60.3,10.9
60.4,17.1
60.4,17.1
60.5,28.8
60.6,28.8
60.7,43
60.8,43
60.9,50.2
61,50.2
61.1,24.2
61.2,24.2
61.3,10
61.4,10
61.5,4.1
61.6,4.1
61.7,12.4
61.8,12.4
61.9,1
62,1
62.1,25.9
62.2,25.9
62.3,0.4
62.4,0.4
62.5,4.1
62.6,4.1
62.7,3.7
62.8,3.7
62.8,1.2
62.9,1.2
63,10.1
63.1,10.1
63.2,19.5
63.3,19.5
63.4,12.8
63.5,12.8
63.6,26
63.7,26
63.8,24.8
63.9,24.8
64,43.9
64.1,43.9
64.2,29.1
64.3,29.1
64.4,3.9
64.5,3.9
64.6,13.8
64.7,13.8
64.8,17.5
64.9,17.5
65,23.7
65.1,23.7
65.2,0.7
65.3,0.7
65.3,6.2
65.4,6.2
65.5,1.3
65.6,1.3
65.7,5.7
65.8,5.7
65.9,4.5
66,4.5
66.1,4.5
66.2,4.5
66.3,12.9
66.4,12.9
66.5,18.3
66.6,18.3
66.7,20.5
66.8,20.5
66.9,44.8
67,44.8
67.1,28.3
67.2,28.3
67.3,0.9
67.4,0.9
67.5,15.2
67.6,15.2
67.7,6
67.8,6
67.8,7.2
67.9,7.2
68,8
68.1,8
68.2,5.8
68.3,5.8
68.4,8.1
68.5,8.1
68.6,1.9
68.7,1.9
68.8,5
68.9,5
69,18.2
69.1,18.2
69.2,11.8
69.3,11.8
69.4,32
69.5,32
69.6,15.7
69.7,15.7
69.8,194.2
69.9,194.2
70,365.2
70.1,365.2
70.2,1062.7
70.2,1062.7
70.3,797.5
70.4,797.5
70.5,670
70.6,670
70.7,1119.7
70.8,1119.7
70.9,488.6
71,488.6
71.1,757.8
71.2,757.8
71.3,563.9
71.4,563.9
71.5,686.3
71.6,686.3
71.7,398.1
71.8,398.1
71.9,76.7
72,76.7
72.1,24
72.2,24
72.3,7.2
72.4,7.2
72.5,26.8
72.6,26.8
72.7,65.4
72.7,65.4
72.8,30.4
72.9,30.4
73,12.8
73.1,12.8
73.2,45.3
73.3,45.3
73.4,473.6
73.5,473.6
